Iteracoes,Aproximacao_PI,PI_Real,Erro_Absoluto,Tempo_ms,Precisao,Digitos_Corretos
567800,3.1415908924,3.141592653589793,0.0000017612,16.134,100.00,5
567900,3.1415908927,3.141592653589793,0.0000017609,0.000,100.00,5
568000,3.1415908930,3.141592653589793,0.0000017606,0.000,100.00,5
568100,3.1415908933,3.141592653589793,0.0000017603,0.000,100.00,5
568200,3.1415908936,3.141592653589793,0.0000017599,0.000,100.00,5
568300,3.1415908940,3.141592653589793,0.0000017596,0.000,100.00,5
568400,3.1415908943,3.141592653589793,0.0000017593,0.000,100.00,5
568500,3.1415908946,3.141592653589793,0.0000017590,15.338,100.00,5
568600,3.1415908949,3.141592653589793,0.0000017587,0.000,100.00,5
568700,3.1415908952,3.141592653589793,0.0000017584,0.000,100.00,5
568800,3.1415908955,3.141592653589793,0.0000017581,0.000,100.00,5
568900,3.1415908958,3.141592653589793,0.0000017578,0.000,100.00,5
569000,3.1415908961,3.141592653589793,0.0000017575,0.000,100.00,5
569100,3.1415908964,3.141592653589793,0.0000017572,15.637,100.00,5
569200,3.1415908967,3.141592653589793,0.0000017569,0.000,100.00,5
569300,3.1415908970,3.141592653589793,0.0000017565,0.000,100.00,5
569400,3.1415908974,3.141592653589793,0.0000017562,0.000,100.00,5
569500,3.1415908977,3.141592653589793,0.0000017559,0.000,100.00,5
569600,3.1415908980,3.141592653589793,0.0000017556,0.000,100.00,5
569700,3.1415908983,3.141592653589793,0.0000017553,0.000,100.00,5
569800,3.1415908986,3.141592653589793,0.0000017550,4.780,100.00,5
569900,3.1415908989,3.141592653589793,0.0000017547,0.000,100.00,5
570000,3.1415908992,3.141592653589793,0.0000017544,0.000,100.00,5
570100,3.1415908995,3.141592653589793,0.0000017541,0.000,100.00,5
570200,3.1415908998,3.141592653589793,0.0000017538,0.000,100.00,5
570300,3.1415909001,3.141592653589793,0.0000017535,0.000,100.00,5
570400,3.1415909004,3.141592653589793,0.0000017532,12.432,100.00,5
570500,3.1415909007,3.141592653589793,0.0000017528,0.000,100.00,5
570600,3.1415909010,3.141592653589793,0.0000017525,0.000,100.00,5
570700,3.1415909014,3.141592653589793,0.0000017522,0.000,100.00,5
570800,3.1415909017,3.141592653589793,0.0000017519,0.000,100.00,5
570900,3.1415909020,3.141592653589793,0.0000017516,0.000,100.00,5
571000,3.1415909023,3.141592653589793,0.0000017513,18.101,100.00,5
571100,3.1415909026,3.141592653589793,0.0000017510,0.000,100.00,5
571200,3.1415909029,3.141592653589793,0.0000017507,0.000,100.00,5
571300,3.1415909032,3.141592653589793,0.0000017504,0.000,100.00,5
571400,3.1415909035,3.141592653589793,0.0000017501,0.000,100.00,5
571500,3.1415909038,3.141592653589793,0.0000017498,0.000,100.00,5
571600,3.1415909041,3.141592653589793,0.0000017495,13.860,100.00,5
571700,3.1415909044,3.141592653589793,0.0000017492,0.000,100.00,5
571800,3.1415909047,3.141592653589793,0.0000017489,0.000,100.00,5
571900,3.1415909050,3.141592653589793,0.0000017486,0.000,100.00,5
572000,3.1415909053,3.141592653589793,0.0000017483,0.000,100.00,5
572100,3.1415909056,3.141592653589793,0.0000017479,0.000,100.00,5
572200,3.1415909059,3.141592653589793,0.0000017476,0.000,100.00,5
572300,3.1415909063,3.141592653589793,0.0000017473,0.575,100.00,5
572400,3.1415909066,3.141592653589793,0.0000017470,0.000,100.00,5
572500,3.1415909069,3.141592653589793,0.0000017467,0.000,100.00,5
572600,3.1415909072,3.141592653589793,0.0000017464,6.261,100.00,5
572700,3.1415909075,3.141592653589793,0.0000017461,0.000,100.00,5
572800,3.1415909078,3.141592653589793,0.0000017458,0.000,100.00,5
572900,3.1415909081,3.141592653589793,0.0000017455,7.309,100.00,5
573000,3.1415909084,3.141592653589793,0.0000017452,0.000,100.00,5
573100,3.1415909087,3.141592653589793,0.0000017449,0.000,100.00,5
573200,3.1415909090,3.141592653589793,0.0000017446,0.000,100.00,5
573300,3.1415909093,3.141592653589793,0.0000017443,10.597,100.00,5
573400,3.1415909096,3.141592653589793,0.0000017440,2.195,100.00,5
573500,3.1415909099,3.141592653589793,0.0000017437,0.000,100.00,5
573600,3.1415909102,3.141592653589793,0.0000017434,2.995,100.00,5
573700,3.1415909105,3.141592653589793,0.0000017431,4.005,100.00,5
573800,3.1415909108,3.141592653589793,0.0000017428,0.000,100.00,5
573900,3.1415909111,3.141592653589793,0.0000017425,0.000,100.00,5
574000,3.1415909114,3.141592653589793,0.0000017422,0.000,100.00,5
574100,3.1415909117,3.141592653589793,0.0000017419,0.000,100.00,5
574200,3.1415909120,3.141592653589793,0.0000017416,0.000,100.00,5
574300,3.1415909123,3.141592653589793,0.0000017413,2.005,100.00,5
574400,3.1415909126,3.141592653589793,0.0000017409,0.000,100.00,5
574500,3.1415909129,3.141592653589793,0.0000017406,0.000,100.00,5
574600,3.1415909132,3.141592653589793,0.0000017403,0.000,100.00,5
574700,3.1415909136,3.141592653589793,0.0000017400,0.000,100.00,5
574800,3.1415909139,3.141592653589793,0.0000017397,0.000,100.00,5
574900,3.1415909142,3.141592653589793,0.0000017394,14.173,100.00,5
575000,3.1415909145,3.141592653589793,0.0000017391,0.790,100.00,5
575100,3.1415909148,3.141592653589793,0.0000017388,0.000,100.00,5
575200,3.1415909151,3.141592653589793,0.0000017385,2.065,100.00,5
575300,3.1415909154,3.141592653589793,0.0000017382,0.000,100.00,5
575400,3.1415909157,3.141592653589793,0.0000017379,0.000,100.00,5
575500,3.1415909160,3.141592653589793,0.0000017376,0.000,100.00,5
575600,3.1415909163,3.141592653589793,0.0000017373,8.749,100.00,5
575700,3.1415909166,3.141592653589793,0.0000017370,3.243,100.00,5
575800,3.1415909169,3.141592653589793,0.0000017367,2.324,100.00,5
575900,3.1415909172,3.141592653589793,0.0000017364,0.000,100.00,5
576000,3.1415909175,3.141592653589793,0.0000017361,0.000,100.00,5
576100,3.1415909178,3.141592653589793,0.0000017358,0.000,100.00,5
576200,3.1415909181,3.141592653589793,0.0000017355,1.018,100.00,5
576300,3.1415909184,3.141592653589793,0.0000017352,0.000,100.00,5
576400,3.1415909187,3.141592653589793,0.0000017349,6.346,100.00,5
576500,3.1415909190,3.141592653589793,0.0000017346,0.000,100.00,5
576600,3.1415909193,3.141592653589793,0.0000017343,0.000,100.00,5
576700,3.1415909196,3.141592653589793,0.0000017340,6.484,100.00,5
576800,3.1415909199,3.141592653589793,0.0000017337,3.030,100.00,5
576900,3.1415909202,3.141592653589793,0.0000017334,0.000,100.00,5
577000,3.1415909205,3.141592653589793,0.0000017331,0.000,100.00,5
577100,3.1415909208,3.141592653589793,0.0000017328,0.000,100.00,5
577200,3.1415909211,3.141592653589793,0.0000017325,0.000,100.00,5
577300,3.1415909214,3.141592653589793,0.0000017322,0.000,100.00,5
577400,3.1415909217,3.141592653589793,0.0000017319,0.000,100.00,5
577500,3.1415909220,3.141592653589793,0.0000017316,16.097,100.00,5
577600,3.1415909223,3.141592653589793,0.0000017313,3.380,100.00,5
577700,3.1415909226,3.141592653589793,0.0000017310,0.000,100.00,5
577800,3.1415909229,3.141592653589793,0.0000017307,0.000,100.00,5
577900,3.1415909232,3.141592653589793,0.0000017304,6.606,100.00,5
578000,3.1415909235,3.141592653589793,0.0000017301,0.000,100.00,5
578100,3.1415909238,3.141592653589793,0.0000017298,5.802,100.00,5
578200,3.1415909241,3.141592653589793,0.0000017295,0.000,100.00,5
578300,3.1415909244,3.141592653589793,0.0000017292,0.000,100.00,5
578400,3.1415909247,3.141592653589793,0.0000017289,0.000,100.00,5
578500,3.1415909250,3.141592653589793,0.0000017286,0.000,100.00,5
578600,3.1415909253,3.141592653589793,0.0000017283,50.684,100.00,5
578700,3.1415909256,3.141592653589793,0.0000017280,2.009,100.00,5
578800,3.1415909259,3.141592653589793,0.0000017277,6.800,100.00,5
578900,3.1415909262,3.141592653589793,0.0000017274,0.000,100.00,5
579000,3.1415909265,3.141592653589793,0.0000017271,2.800,100.00,5
579100,3.1415909268,3.141592653589793,0.0000017268,0.000,100.00,5
579200,3.1415909271,3.141592653589793,0.0000017265,2.398,100.00,5
579300,3.1415909274,3.141592653589793,0.0000017262,0.000,100.00,5
579400,3.1415909277,3.141592653589793,0.0000017259,0.000,100.00,5
579500,3.1415909280,3.141592653589793,0.0000017256,0.000,100.00,5
579600,3.1415909283,3.141592653589793,0.0000017253,0.000,100.00,5
579700,3.1415909286,3.141592653589793,0.0000017250,0.000,100.00,5
579800,3.1415909289,3.141592653589793,0.0000017247,14.034,100.00,5
579900,3.1415909292,3.141592653589793,0.0000017244,1.634,100.00,5
580000,3.1415909295,3.141592653589793,0.0000017241,0.000,100.00,5
580100,3.1415909297,3.141592653589793,0.0000017238,0.000,100.00,5
580200,3.1415909300,3.141592653589793,0.0000017235,0.000,100.00,5
580300,3.1415909303,3.141592653589793,0.0000017232,0.000,100.00,5
580400,3.1415909306,3.141592653589793,0.0000017229,0.000,100.00,5
580500,3.1415909309,3.141592653589793,0.0000017227,9.052,100.00,5
580600,3.1415909312,3.141592653589793,0.0000017224,1.628,100.00,5
580700,3.1415909315,3.141592653589793,0.0000017221,0.000,100.00,5
580800,3.1415909318,3.141592653589793,0.0000017218,0.000,100.00,5
580900,3.1415909321,3.141592653589793,0.0000017215,0.000,100.00,5
581000,3.1415909324,3.141592653589793,0.0000017212,0.000,100.00,5
581100,3.1415909327,3.141592653589793,0.0000017209,0.000,100.00,5
581200,3.1415909330,3.141592653589793,0.0000017206,0.000,100.00,5
581300,3.1415909333,3.141592653589793,0.0000017203,2.134,100.00,5
581400,3.1415909336,3.141592653589793,0.0000017200,0.000,100.00,5
581500,3.1415909339,3.141592653589793,0.0000017197,0.000,100.00,5
581600,3.1415909342,3.141592653589793,0.0000017194,0.000,100.00,5
581700,3.1415909345,3.141592653589793,0.0000017191,0.000,100.00,5
581800,3.1415909348,3.141592653589793,0.0000017188,11.424,100.00,5
581900,3.1415909351,3.141592653589793,0.0000017185,1.047,100.00,5
582000,3.1415909354,3.141592653589793,0.0000017182,3.495,100.00,5
582100,3.1415909357,3.141592653589793,0.0000017179,0.000,100.00,5
582200,3.1415909360,3.141592653589793,0.0000017176,0.000,100.00,5
582300,3.1415909363,3.141592653589793,0.0000017173,0.000,100.00,5
582400,3.1415909366,3.141592653589793,0.0000017170,0.000,100.00,5
582500,3.1415909369,3.141592653589793,0.0000017167,10.438,100.00,5
582600,3.1415909371,3.141592653589793,0.0000017164,0.000,100.00,5
582700,3.1415909374,3.141592653589793,0.0000017161,4.893,100.00,5
582800,3.1415909377,3.141592653589793,0.0000017159,0.314,100.00,5
582900,3.1415909380,3.141592653589793,0.0000017156,0.000,100.00,5
583000,3.1415909383,3.141592653589793,0.0000017153,4.892,100.00,5
583100,3.1415909386,3.141592653589793,0.0000017150,0.000,100.00,5
583200,3.1415909389,3.141592653589793,0.0000017147,5.143,100.00,5
583300,3.1415909392,3.141592653589793,0.0000017144,0.000,100.00,5
583400,3.1415909395,3.141592653589793,0.0000017141,5.783,100.00,5
583500,3.1415909398,3.141592653589793,0.0000017138,0.000,100.00,5
583600,3.1415909401,3.141592653589793,0.0000017135,0.000,100.00,5
583700,3.1415909404,3.141592653589793,0.0000017132,0.000,100.00,5
583800,3.1415909407,3.141592653589793,0.0000017129,0.000,100.00,5
583900,3.1415909410,3.141592653589793,0.0000017126,0.000,100.00,5
584000,3.1415909413,3.141592653589793,0.0000017123,0.000,100.00,5
584100,3.1415909416,3.141592653589793,0.0000017120,6.734,100.00,5
584200,3.1415909418,3.141592653589793,0.0000017117,0.305,100.00,5
584300,3.1415909421,3.141592653589793,0.0000017114,0.000,100.00,5
584400,3.1415909424,3.141592653589793,0.0000017112,0.000,100.00,5
584500,3.1415909427,3.141592653589793,0.0000017109,0.000,100.00,5
584600,3.1415909430,3.141592653589793,0.0000017106,0.000,100.00,5
584700,3.1415909433,3.141592653589793,0.0000017103,0.000,100.00,5
584800,3.1415909436,3.141592653589793,0.0000017100,15.570,100.00,5
584900,3.1415909439,3.141592653589793,0.0000017097,0.000,100.00,5
585000,3.1415909442,3.141592653589793,0.0000017094,0.000,100.00,5
585100,3.1415909445,3.141592653589793,0.0000017091,0.000,100.00,5
585200,3.1415909448,3.141592653589793,0.0000017088,0.000,100.00,5
585300,3.1415909451,3.141592653589793,0.0000017085,0.000,100.00,5
585400,3.1415909454,3.141592653589793,0.0000017082,0.000,100.00,5
585500,3.1415909456,3.141592653589793,0.0000017079,11.639,100.00,5
585600,3.1415909459,3.141592653589793,0.0000017077,0.000,100.00,5
585700,3.1415909462,3.141592653589793,0.0000017074,0.000,100.00,5
585800,3.1415909465,3.141592653589793,0.0000017071,0.000,100.00,5
585900,3.1415909468,3.141592653589793,0.0000017068,0.000,100.00,5
586000,3.1415909471,3.141592653589793,0.0000017065,0.000,100.00,5
586100,3.1415909474,3.141592653589793,0.0000017062,0.000,100.00,5
586200,3.1415909477,3.141592653589793,0.0000017059,1.437,100.00,5
586300,3.1415909480,3.141592653589793,0.0000017056,0.843,100.00,5
586400,3.1415909483,3.141592653589793,0.0000017053,0.000,100.00,5
586500,3.1415909486,3.141592653589793,0.0000017050,0.000,100.00,5
586600,3.1415909489,3.141592653589793,0.0000017047,0.000,100.00,5
586700,3.1415909491,3.141592653589793,0.0000017044,0.000,100.00,5
586800,3.1415909494,3.141592653589793,0.0000017042,0.000,100.00,5
586900,3.1415909497,3.141592653589793,0.0000017039,2.237,100.00,5
587000,3.1415909500,3.141592653589793,0.0000017036,1.659,100.00,5
587100,3.1415909503,3.141592653589793,0.0000017033,0.000,100.00,5
587200,3.1415909506,3.141592653589793,0.0000017030,5.014,100.00,5
587300,3.1415909509,3.141592653589793,0.0000017027,0.000,100.00,5
587400,3.1415909512,3.141592653589793,0.0000017024,0.000,100.00,5
587500,3.1415909515,3.141592653589793,0.0000017021,6.878,100.00,5
587600,3.1415909518,3.141592653589793,0.0000017018,0.000,100.00,5
587700,3.1415909520,3.141592653589793,0.0000017015,4.929,100.00,5
587800,3.1415909523,3.141592653589793,0.0000017013,0.000,100.00,5
587900,3.1415909526,3.141592653589793,0.0000017010,4.966,100.00,5
588000,3.1415909529,3.141592653589793,0.0000017007,2.437,100.00,5
588100,3.1415909532,3.141592653589793,0.0000017004,0.000,100.00,5
588200,3.1415909535,3.141592653589793,0.0000017001,3.863,100.00,5
588300,3.1415909538,3.141592653589793,0.0000016998,2.896,100.00,5
588400,3.1415909541,3.141592653589793,0.0000016995,2.127,100.00,5
588500,3.1415909544,3.141592653589793,0.0000016992,0.000,100.00,5
588600,3.1415909546,3.141592653589793,0.0000016989,0.000,100.00,5
588700,3.1415909549,3.141592653589793,0.0000016987,0.000,100.00,5
588800,3.1415909552,3.141592653589793,0.0000016984,0.000,100.00,5
588900,3.1415909555,3.141592653589793,0.0000016981,10.994,100.00,5
589000,3.1415909558,3.141592653589793,0.0000016978,0.000,100.00,5
589100,3.1415909561,3.141592653589793,0.0000016975,5.942,100.00,5
589200,3.1415909564,3.141592653589793,0.0000016972,0.000,100.00,5
589300,3.1415909567,3.141592653589793,0.0000016969,0.000,100.00,5
589400,3.1415909569,3.141592653589793,0.0000016966,0.000,100.00,5
589500,3.1415909572,3.141592653589793,0.0000016964,0.000,100.00,5
589600,3.1415909575,3.141592653589793,0.0000016961,9.936,100.00,5
589700,3.1415909578,3.141592653589793,0.0000016958,0.000,100.00,5
589800,3.1415909581,3.141592653589793,0.0000016955,6.089,100.00,5
589900,3.1415909584,3.141592653589793,0.0000016952,2.511,100.00,5
590000,3.1415909587,3.141592653589793,0.0000016949,0.000,100.00,5
590100,3.1415909590,3.141592653589793,0.0000016946,0.000,100.00,5
590200,3.1415909592,3.141592653589793,0.0000016943,0.000,100.00,5
590300,3.1415909595,3.141592653589793,0.0000016941,7.110,100.00,5
590400,3.1415909598,3.141592653589793,0.0000016938,0.000,100.00,5
590500,3.1415909601,3.141592653589793,0.0000016935,5.963,100.00,5
590600,3.1415909604,3.141592653589793,0.0000016932,1.081,100.00,5
590700,3.1415909607,3.141592653589793,0.0000016929,0.000,100.00,5
590800,3.1415909610,3.141592653589793,0.0000016926,0.000,100.00,5
590900,3.1415909613,3.141592653589793,0.0000016923,0.000,100.00,5
591000,3.1415909615,3.141592653589793,0.0000016920,2.152,100.00,5
591100,3.1415909618,3.141592653589793,0.0000016918,0.000,100.00,5
591200,3.1415909621,3.141592653589793,0.0000016915,4.746,100.00,5
591300,3.1415909624,3.141592653589793,0.0000016912,0.629,100.00,5
591400,3.1415909627,3.141592653589793,0.0000016909,3.837,100.00,5
591500,3.1415909630,3.141592653589793,0.0000016906,1.508,100.00,5
591600,3.1415909633,3.141592653589793,0.0000016903,3.197,100.00,5
591700,3.1415909635,3.141592653589793,0.0000016900,0.000,100.00,5
591800,3.1415909638,3.141592653589793,0.0000016898,0.000,100.00,5
591900,3.1415909641,3.141592653589793,0.0000016895,7.429,100.00,5
592000,3.1415909644,3.141592653589793,0.0000016892,1.157,100.00,5
592100,3.1415909647,3.141592653589793,0.0000016889,0.000,100.00,5
592200,3.1415909650,3.141592653589793,0.0000016886,0.000,100.00,5
592300,3.1415909653,3.141592653589793,0.0000016883,0.000,100.00,5
592400,3.1415909655,3.141592653589793,0.0000016880,0.000,100.00,5
592500,3.1415909658,3.141592653589793,0.0000016878,0.000,100.00,5
592600,3.1415909661,3.141592653589793,0.0000016875,2.136,100.00,5
592700,3.1415909664,3.141592653589793,0.0000016872,0.000,100.00,5
592800,3.1415909667,3.141592653589793,0.0000016869,0.000,100.00,5
592900,3.1415909670,3.141592653589793,0.0000016866,0.000,100.00,5
593000,3.1415909672,3.141592653589793,0.0000016863,0.000,100.00,5
593100,3.1415909675,3.141592653589793,0.0000016861,0.000,100.00,5
593200,3.1415909678,3.141592653589793,0.0000016858,10.574,100.00,5
593300,3.1415909681,3.141592653589793,0.0000016855,2.295,100.00,5
593400,3.1415909684,3.141592653589793,0.0000016852,0.000,100.00,5
593500,3.1415909687,3.141592653589793,0.0000016849,0.000,100.00,5
593600,3.1415909690,3.141592653589793,0.0000016846,0.000,100.00,5
593700,3.1415909692,3.141592653589793,0.0000016844,0.000,100.00,5
593800,3.1415909695,3.141592653589793,0.0000016841,0.000,100.00,5
593900,3.1415909698,3.141592653589793,0.0000016838,13.084,100.00,5
594000,3.1415909701,3.141592653589793,0.0000016835,3.150,100.00,5
594100,3.1415909704,3.141592653589793,0.0000016832,0.000,100.00,5
594200,3.1415909707,3.141592653589793,0.0000016829,0.000,100.00,5
594300,3.1415909709,3.141592653589793,0.0000016827,0.000,100.00,5
594400,3.1415909712,3.141592653589793,0.0000016824,0.000,100.00,5
594500,3.1415909715,3.141592653589793,0.0000016821,12.548,100.00,5
594600,3.1415909718,3.141592653589793,0.0000016818,0.793,100.00,5
594700,3.1415909721,3.141592653589793,0.0000016815,1.577,100.00,5
594800,3.1415909724,3.141592653589793,0.0000016812,2.147,100.00,5
594900,3.1415909726,3.141592653589793,0.0000016810,2.007,100.00,5
595000,3.1415909729,3.141592653589793,0.0000016807,2.005,100.00,5
595100,3.1415909732,3.141592653589793,0.0000016804,2.006,100.00,5
595200,3.1415909735,3.141592653589793,0.0000016801,1.505,100.00,5
595300,3.1415909738,3.141592653589793,0.0000016798,2.007,100.00,5
595400,3.1415909740,3.141592653589793,0.0000016795,1.648,100.00,5
595500,3.1415909743,3.141592653589793,0.0000016793,2.882,100.00,5
595600,3.1415909746,3.141592653589793,0.0000016790,2.008,100.00,5
595700,3.1415909749,3.141592653589793,0.0000016787,0.000,100.00,5
595800,3.1415909752,3.141592653589793,0.0000016784,0.000,100.00,5
595900,3.1415909755,3.141592653589793,0.0000016781,2.125,100.00,5
596000,3.1415909757,3.141592653589793,0.0000016779,3.097,100.00,5
596100,3.1415909760,3.141592653589793,0.0000016776,1.008,100.00,5
596200,3.1415909763,3.141592653589793,0.0000016773,0.000,100.00,5
596300,3.1415909766,3.141592653589793,0.0000016770,0.000,100.00,5
596400,3.1415909769,3.141592653589793,0.0000016767,0.000,100.00,5
596500,3.1415909771,3.141592653589793,0.0000016764,1.114,100.00,5
596600,3.1415909774,3.141592653589793,0.0000016762,0.000,100.00,5
596700,3.1415909777,3.141592653589793,0.0000016759,5.634,100.00,5
596800,3.1415909780,3.141592653589793,0.0000016756,0.000,100.00,5
596900,3.1415909783,3.141592653589793,0.0000016753,0.000,100.00,5
597000,3.1415909785,3.141592653589793,0.0000016750,6.984,100.00,5
597100,3.1415909788,3.141592653589793,0.0000016748,2.293,100.00,5
597200,3.1415909791,3.141592653589793,0.0000016745,0.000,100.00,5
597300,3.1415909794,3.141592653589793,0.0000016742,0.000,100.00,5
597400,3.1415909797,3.141592653589793,0.0000016739,6.360,100.00,5
597500,3.1415909799,3.141592653589793,0.0000016736,0.885,100.00,5
597600,3.1415909802,3.141592653589793,0.0000016734,0.000,100.00,5
597700,3.1415909805,3.141592653589793,0.0000016731,0.000,100.00,5
597800,3.1415909808,3.141592653589793,0.0000016728,8.578,100.00,5
597900,3.1415909811,3.141592653589793,0.0000016725,0.000,100.00,5
598000,3.1415909813,3.141592653589793,0.0000016722,0.000,100.00,5
598100,3.1415909816,3.141592653589793,0.0000016720,6.718,100.00,5
598200,3.1415909819,3.141592653589793,0.0000016717,1.021,100.00,5
598300,3.1415909822,3.141592653589793,0.0000016714,0.000,100.00,5
598400,3.1415909825,3.141592653589793,0.0000016711,0.000,100.00,5
598500,3.1415909827,3.141592653589793,0.0000016708,0.000,100.00,5
598600,3.1415909830,3.141592653589793,0.0000016706,0.000,100.00,5
598700,3.1415909833,3.141592653589793,0.0000016703,0.000,100.00,5
598800,3.1415909836,3.141592653589793,0.0000016700,14.711,100.00,5
598900,3.1415909839,3.141592653589793,0.0000016697,0.570,100.00,5
599000,3.1415909841,3.141592653589793,0.0000016694,0.000,100.00,5
599100,3.1415909844,3.141592653589793,0.0000016692,0.000,100.00,5
599200,3.1415909847,3.141592653589793,0.0000016689,0.000,100.00,5
599300,3.1415909850,3.141592653589793,0.0000016686,0.000,100.00,5
599400,3.1415909853,3.141592653589793,0.0000016683,0.000,100.00,5
599500,3.1415909855,3.141592653589793,0.0000016681,16.110,100.00,5
599600,3.1415909858,3.141592653589793,0.0000016678,0.328,100.00,5
599700,3.1415909861,3.141592653589793,0.0000016675,0.000,100.00,5
599800,3.1415909864,3.141592653589793,0.0000016672,5.233,100.00,5
599900,3.1415909866,3.141592653589793,0.0000016669,0.000,100.00,5
600000,3.1415909869,3.141592653589793,0.0000016667,0.000,100.00,5
600100,3.1415909872,3.141592653589793,0.0000016664,7.915,100.00,5
600200,3.1415909875,3.141592653589793,0.0000016661,2.963,100.00,5
600300,3.1415909878,3.141592653589793,0.0000016658,2.579,100.00,5
600400,3.1415909880,3.141592653589793,0.0000016656,0.000,100.00,5
600500,3.1415909883,3.141592653589793,0.0000016653,0.000,100.00,5
600600,3.1415909886,3.141592653589793,0.0000016650,0.000,100.00,5
600700,3.1415909889,3.141592653589793,0.0000016647,0.000,100.00,5
600800,3.1415909891,3.141592653589793,0.0000016644,10.204,100.00,5
600900,3.1415909894,3.141592653589793,0.0000016642,4.197,100.00,5
601000,3.1415909897,3.141592653589793,0.0000016639,0.000,100.00,5
601100,3.1415909900,3.141592653589793,0.0000016636,0.000,100.00,5
601200,3.1415909902,3.141592653589793,0.0000016633,0.000,100.00,5
601300,3.1415909905,3.141592653589793,0.0000016631,0.000,100.00,5
601400,3.1415909908,3.141592653589793,0.0000016628,1.741,100.00,5
601500,3.1415909911,3.141592653589793,0.0000016625,3.322,100.00,5
601600,3.1415909914,3.141592653589793,0.0000016622,0.930,100.00,5
601700,3.1415909916,3.141592653589793,0.0000016620,0.000,100.00,5
601800,3.1415909919,3.141592653589793,0.0000016617,0.000,100.00,5
601900,3.1415909922,3.141592653589793,0.0000016614,0.000,100.00,5
602000,3.1415909925,3.141592653589793,0.0000016611,0.000,100.00,5
602100,3.1415909927,3.141592653589793,0.0000016609,0.000,100.00,5
602200,3.1415909930,3.141592653589793,0.0000016606,4.210,100.00,5
602300,3.1415909933,3.141592653589793,0.0000016603,0.740,100.00,5
602400,3.1415909936,3.141592653589793,0.0000016600,0.000,100.00,5
602500,3.1415909938,3.141592653589793,0.0000016598,6.392,100.00,5
602600,3.1415909941,3.141592653589793,0.0000016595,2.428,100.00,5
602700,3.1415909944,3.141592653589793,0.0000016592,1.841,100.00,5
602800,3.1415909947,3.141592653589793,0.0000016589,0.000,100.00,5
602900,3.1415909949,3.141592653589793,0.0000016586,5.400,100.00,5
603000,3.1415909952,3.141592653589793,0.0000016584,1.057,100.00,5
603100,3.1415909955,3.141592653589793,0.0000016581,0.000,100.00,5
603200,3.1415909958,3.141592653589793,0.0000016578,0.000,100.00,5
603300,3.1415909960,3.141592653589793,0.0000016576,0.000,100.00,5
603400,3.1415909963,3.141592653589793,0.0000016573,9.280,100.00,5
603500,3.1415909966,3.141592653589793,0.0000016570,0.000,100.00,5
603600,3.1415909969,3.141592653589793,0.0000016567,6.738,100.00,5
603700,3.1415909971,3.141592653589793,0.0000016565,0.000,100.00,5
603800,3.1415909974,3.141592653589793,0.0000016562,5.270,100.00,5
603900,3.1415909977,3.141592653589793,0.0000016559,1.007,100.00,5
604000,3.1415909980,3.141592653589793,0.0000016556,2.828,100.00,5
604100,3.1415909982,3.141592653589793,0.0000016554,0.000,100.00,5
604200,3.1415909985,3.141592653589793,0.0000016551,5.917,100.00,5
604300,3.1415909988,3.141592653589793,0.0000016548,2.182,100.00,5
604400,3.1415909991,3.141592653589793,0.0000016545,0.000,100.00,5
604500,3.1415909993,3.141592653589793,0.0000016543,0.000,100.00,5
604600,3.1415909996,3.141592653589793,0.0000016540,6.620,100.00,5
604700,3.1415909999,3.141592653589793,0.0000016537,0.000,100.00,5
604800,3.1415910002,3.141592653589793,0.0000016534,0.000,100.00,5
604900,3.1415910004,3.141592653589793,0.0000016532,1.805,100.00,5
605000,3.1415910007,3.141592653589793,0.0000016529,0.000,100.00,5
605100,3.1415910010,3.141592653589793,0.0000016526,0.000,100.00,5
605200,3.1415910012,3.141592653589793,0.0000016523,0.000,100.00,5
605300,3.1415910015,3.141592653589793,0.0000016521,5.565,100.00,5
605400,3.1415910018,3.141592653589793,0.0000016518,0.000,100.00,5
605500,3.1415910021,3.141592653589793,0.0000016515,0.000,100.00,5
605600,3.1415910023,3.141592653589793,0.0000016513,8.001,100.00,5
605700,3.1415910026,3.141592653589793,0.0000016510,0.000,100.00,5
605800,3.1415910029,3.141592653589793,0.0000016507,0.000,100.00,5
605900,3.1415910032,3.141592653589793,0.0000016504,0.000,100.00,5
606000,3.1415910034,3.141592653589793,0.0000016502,0.000,100.00,5
606100,3.1415910037,3.141592653589793,0.0000016499,0.000,100.00,5
606200,3.1415910040,3.141592653589793,0.0000016496,16.442,100.00,5
606300,3.1415910042,3.141592653589793,0.0000016493,0.000,100.00,5
606400,3.1415910045,3.141592653589793,0.0000016491,0.000,100.00,5
606500,3.1415910048,3.141592653589793,0.0000016488,6.935,100.00,5
606600,3.1415910051,3.141592653589793,0.0000016485,0.000,100.00,5
606700,3.1415910053,3.141592653589793,0.0000016483,0.000,100.00,5
606800,3.1415910056,3.141592653589793,0.0000016480,9.578,100.00,5
606900,3.1415910059,3.141592653589793,0.0000016477,2.777,100.00,5
607000,3.1415910061,3.141592653589793,0.0000016474,0.000,100.00,5
607100,3.1415910064,3.141592653589793,0.0000016472,0.000,100.00,5
607200,3.1415910067,3.141592653589793,0.0000016469,0.000,100.00,5
607300,3.1415910070,3.141592653589793,0.0000016466,0.000,100.00,5
607400,3.1415910072,3.141592653589793,0.0000016464,10.903,100.00,5
607500,3.1415910075,3.141592653589793,0.0000016461,3.022,100.00,5
